id,label
n5877,"Youngjin Yoo, 2004, Information And Organization, V14, P27, Doi 10.1016/j.infoandorg.2003.11.001"
n5878,"Hambley La, 2007, Organ Behav Hum Dec, V103, P1, Doi 10.1016/j.obhdp.2006.09.004"
n5879,"Avolio Bj, 2009, Annu Rev Psychol, V60, P421, Doi 10.1146/annurev.psych.60.110707.163621"
n5880,"Jarvenpaa Sl, 2003, Organ Dyn, V31, P403, Doi 10.1016/s0090-2616(02)00127-4"
n5881,"Bouman W., 2007, P 28 Int C Inf Syst, P1"
n5882,"Leavitt Hj, 1951, J Abnorm Soc Psych, V46, P38, Doi 10.1037/h0057189"
n5883,"Shaw Me, 1964, Adv Exp Soc Psychol, V1, P111, Doi 10.1016/s0065-2601(08)60050-7"
n5884,"Reeves B, 2008, Harvard Bus Rev, V86, P58"
n5885,"Ahuja M.k., 2004, Data Base Adv Inf Sy, V35, P37"
n5886,"Poulin R, 2000, Soc Networks, V22, P187, Doi 10.1016/s0378-8733(00)00020-4"
n5887,"Fuller Rm, 2009, Inform Syst Res, V20, P2, Doi 10.1287/isre.1070.0167"
n5888,"Hertel G., 2005, Human Resources Management Review, V15, P69, Doi 10.1016/j.hrmr.2005.01.002"
n5889,"Bavelas A., 1950, Journal Of The Acoustical Society Of America, V22, P725, Doi 10.1121/1.1906679"
n5890,"Ibarra H, 2005, Organ Sci, V16, P359, Doi 10.1287/orsc.1050.0129"
n5891,"Cascio Wf, 2003, Organ Dyn, V31, P362, Doi 10.1016/s0090-2616(02)00130-4"
n5892,"Bono Je, 2005, J Appl Psychol, V90, P1306, Doi 10.1037/0021-9010.90.6.1306"
n5893,"Northouse Peter G., 2007, Leadership Theory Pr"
n5894,"Abbasi A, 2011, J Informetr, V5, P594, Doi 10.1016/j.joi.2011.05.007"
n5895,"Duque Rb, 2005, Soc Stud Sci, V35, P755, Doi 10.1177/0306212705053048"
n5896,"Schubert A, 2007, Scientometrics, V70, P201, Doi 10.1007/s11192-007-0112-x"
n5897,"Abbasi A, 2010, Scientometrics, V83, P1, Doi 10.1007/s11192-009-0139-2"
n5898,"Stokols D, 2005, Am J Prev Med, V28, P202, Doi 10.1016/j.amepre.2004.10.016"
n5899,"Owen-smith J, 2002, Manage Sci, V48, P24, Doi 10.1287/mnsc.48.1.24.14275"
n5900,"Gibbons Mr, 1982, J Financ Econ, V10, P3, Doi 10.1016/0304-405x(82)90028-9"
n5901,"Lu Y, 2010, J Computer Infor Win, P31"
n5902,"Krackhardt D, 1992, Networks And Organizations : Structure, Form, And Action, P216"
n5903,"Batista Pd, 2006, Scientometrics, V68, P179, Doi 10.1007/s11192-006-0090-4"
n5904,"Braun T, 2006, Scientometrics, V69, P169, Doi 10.1007/s11192-006-0147-4"
n5905,"Abbasi A, 2011, Haw Int C Syst Sci P"
n5906,"Prathap G, 2006, Curr Sci India, V91, P1438"
n5907,"Egghe L, 2006, Scientometrics, V69, P131, Doi 10.1007/s11192-006-0144-7"
n5908,"Guetzkow H, 1955, Manage Sci, V1, P233, Doi 10.1287/mnsc.1.3-4.233"
n5909,"Tol Rsj, 2008, J Informetr, V2, P149, Doi 10.1016/j.joi.2008.01.001"
n5910,"Chung Ksk, 2009, Proj Manag J, V40, P34, Doi 10.1002/pmj.20115"
n5911,"Lehmann S, 2006, Nature, V444, P1003, Doi 10.1038/4441003a"
n5912,"Binder Jj, 1985, J Accounting Res, V23, P370, Doi 10.2307/2490925"
n5913,"Hirsch Je, 2005, P Natl Acad Sci Usa, V102, P16569, Doi 10.1073/pnas.0507655102"
n5914,"Jiang Y., 2008, Scientometrics, V74, P471, Doi 10.1007/s11192-007-1587-1"
n5915,"Van Raan Afj, 2004, Handbook Of Quantitative Science And Technology Research: The Use Of Publication And Patent Statistics In Studies Of S&t Systems, P19"
n5916,"Abbasi A., 2010, S Coll Int Collin 20"
n5917,"Bavelas A., 1948, Hum Organ, V7, P16"
n5918,"Kim K, 2010, S Coll Int Collin 20"
n5919,"Altmann J, 2009, Int J Computer Sci A, V6, P104"
n5920,"Jin B, 2006, Sci Focus, V1, P8"
n5921,"Luukkonen T, 1992, Sci Technol Hum Val, V17, P101, Doi 10.1177/016224399201700106"
n5922,"Sidiropoulos A, 2007, Scientometrics, V72, P253, Doi 10.1007/s11192-007-1722-z"
n5923,"Bonacich P, 1972, J Math Sociol, V2, P113"
n5924,"Kousha K, 2007, J Am Soc Inf Sci Tec, V58, P1055, Doi 10.1002/asi.20584"
n5925,"Ruane F, 2008, Scientometrics, V75, P395, Doi 10.1007/s11192-007-1869-7"
n5926,"*us Off Sci Techn, 2000, Ex Int Sci Coll Ben"
n5927,"Sabidussi G, 1966, Psychometrika, V31, P581, Doi 10.1007/bf02289527"
n5928,"Suresh V, 2007, Lect Notes Artif Int, V4755, P197"
n5929,"Leclerc M, 1994, Scientometrics, V31, P261, Doi 10.1007/bf02016876"
n5930,"Luukkonen T, 1993, Scientometrics, V28, P15, Doi 10.1007/bf02016282"
n5931,"Taktak F, 2011, Afr J Bus Manage, V5, P9466"
n5932,"Salant P., 1994, Conduct Your Own Sur"
n5933,"Tezcan S, 1992"
n5934,"Pinto J. K, 2001, Int J Appl Earth Obs, V3, P290, Doi [10.1016/s0303-2434(01)85035-2, Doi 10.1016/s0303-2434(01)85035-2]"
n5935,"Pirnejad H, 2008, Int J Med Inform, V77, P818, Doi 10.1016/j.ijmedinf.2008.05.001"
n5936,"Jablin F.m., 2001, New Hdb Org Communic"
n5937,"Kapucu N, 2005, Connections J Int Ne, V26, P9"
n5938,"Dpt, 2005, Principles Of Interoperability Guide"
n5939,"Bishop Ld, 2000, Spatial Data Infrastructures For Cities In Developing Countries: Lessons From The Bangkok Experience, V17, P85"
n5940,"Reed R., 2000, J Quality Management, V5, P5, Doi Doi 10.1016/s1084-8568(00)00010-9"
n5941,"Walonick D.s., 1997, Survival Stat"
n5942,"Powell Et, 1998, Program Development And Evaluation"
n5943,"Peristeras V, 2009, Comput Stand Inter, V31, P613, Doi 10.1016/j.csi.2008.09.034"
n5944,"Rao M, 2002, Acta Astronaut, V51, P527, Doi 10.1016/s0094-5765(02)00046-2"
n5945,"Everett Mg, 1999, J Math Sociol, V23, P181"
n5946,"Guijarro L, 2009, Comput Stand Inter, V31, P174, Doi 10.1016/j.csi.2007.11.011"
n5947,"Gursakal N, 2009, Social Network Analysis"
n5948,"Liao T, 1991, Comput Commun, V14, P588, Doi 10.1016/0140-3664(91)90048-6"
n5949,"Berkman Lf, 2000, Social Epidemiology, P137"
n5950,"Aclar A, 2003"
n5951,"Aclar A, 2008, Muhendis, Mimar Ve Uzmanlar Icin Tasinmaz Degerlemesi., (architects And Engineers For Expert Real Estate (real Estate) Valuation.) Union Of Chambers Of Turkish Engineers And Architects, Chambers Of Survey And Cadastre Engineers Broadcast"
n5952,"Kok B, 2005, Env Urban Syst, V29, P699"
n5953,"Demir H, 2006, Kadastronun Mali Boy"
n5954,"Thellufsen C, 2009, Land Use Policy, V26, P254, Doi 10.1016/j.landusepol.2008.03.002"
n5955,"Silk Jb, 1999, Anim Behav, V58, P45, Doi 10.1006/anbe.1999.1129"
n5956,"Wrangham Rw, 1980, Behaviour, V75, P262, Doi 10.1163/156853980x00447"
n5957,"Dewaal Fbm, 1986, Q Rev Biol, V61, P459, Doi 10.1086/415144"
n5958,"Laughlin Sb, 2003, Science, V301, P1870, Doi 10.1126/science.1089662"
n5959,"Lefebvre D, 2003, Behav Ecol Sociobiol, V53, P402, Doi 10.1007/s00265-002-0578-8"
n5960,"Wrangham R. W., 1987, Primate Soc, P227"
n5961,"King Aj, 2009, Anim Behav, V78, P1381, Doi 10.1016/j.anbehav.2009.09.009"
n5962,"Sueur C, 2010, J Exp Biol, V213, P1338, Doi 10.1242/jeb.039016"
n5963,"Vries Hd, 1993, Behaviour, V125, P157"
n5964,"Silk Jb, 2006, Behav Ecol Sociobiol, V61, P183, Doi 10.1007/s00265-006-0249-2"
n5965,"Hill Ra, 1998, J Zool, V245, P447, Doi 10.1111/j.1469-7998.1998.tb00119.x"
n5966,"Franks Dw, 2009, Behav Ecol Sociobiol, V63, P1079, Doi 10.1007/s00265-009-0729-2"
n5967,"Hemelrijk Ck, 1990, Anim Behav, V39, P1013, Doi 10.1016/s0003-3472(05)80775-4"
n5968,"Crook Jh, 1966, Nature, V210, P1200, Doi 10.1038/2101200a0"
n5969,"Laule Gail E., 2003, Journal Of Applied Animal Welfare Science, V6, P163, Doi 10.1207/s15327604jaws0603_02"
n5970,"Brent Ljn, 2011, Am J Primatol, V73, P720, Doi 10.1002/ajp.20949"
n5971,"Van Horn Rc, 2007, Behav Ecol Sociobiol, V61, P1823, Doi 10.1007/s00265-007-0415-1"
n5972,"Freeland Wj, 1979, Ecology, V60, P719, Doi 10.2307/1936609"
n5973,"Formica Va, 2010, Behav Ecol Sociobiol, V64, P1199, Doi 10.1007/s00265-010-0957-5"
n5974,"Sueur C, 2008, Int J Primatol, V29, P1085, Doi 10.1007/s10764-008-9262-9"
n5975,"Voelkl B, 2009, Biol Letters, V5, P462, Doi 10.1098/rsbl.2009.0204"
n5976,"Janson Ch, 1995, Behav Ecol, V6, P326, Doi 10.1093/beheco/6.3.326"
n5977,"Watts D. J., 2004, 6 Degrees Sci Connec"
n5978,"Dewaal Fbm, 1989, Am J Primatol, V19, P83, Doi 10.1002/ajp.1350190203"
n5979,"Savastano Gina, 2003, Journal Of Applied Animal Welfare Science, V6, P247, Doi 10.1207/s15327604jaws0603_09"
n5980,"Aureli F, 2000, Natural Conflict Res"
n5981,"Beisner B, 2010, Plos One"
n5982,"Lehmann J, 2011, Am J Primatol, V73, P775, Doi 10.1002/ajp.20967"
n5983,"Henzi Sp, 2009, Behav Ecol Sociobiol, V63, P1015, Doi 10.1007/s00265-009-0720-y"
n5984,"Alexander R.d., 1974, Annual Rev Ecol Syst, V5, P325, Doi 10.1146/annurev.es.05.110174.001545"
n5985,"Silk Jb, 2002, Annu Rev Anthropol, V31, P21, Doi 10.1146/annurev.anthro.31.032902.101743"
n5986,"Arnold K, 2001, Int J Primatol, V22, P267, Doi 10.1023/a:1005675615723"
n5987,"Freeland W J, 1976, Biotropica, V8, P12, Doi 10.2307/2387816"
n5988,"Sade Ds, 1989, Soc Networks, V11, P273, Doi 10.1016/0378-8733(89)90006-3"
n5989,"Newman Mej, 2003, Phys Rev E, V67, Doi 10.1103/physreve.67.026126"
n5990,"Conradt L, 2000, P Roy Soc B-biol Sci, V267, P2213"
n5991,"Nunn C., 2006, Infect Dis Primates"
n5992,"Silk Jb, 2002, Evol Anthropol, V11, P85, Doi 10.1002/evan.10011"
n5993,"Couzin Id, 2003, Adv Stud Behav, V32, P1, Doi 10.1016/s0065-3454(03)01001-5"
n5994,"Hamilton Wd, 1971, J Theor Biol, V31, P295, Doi 10.1016/0022-5193(71)90189-5"
n5995,"Kanngiesser P, 2011, Am J Primatol, V73, P758, Doi 10.1002/ajp.20914"
n5996,"Watts Dp, 2000, Int J Primatol, V21, P189, Doi 10.1023/a:1005469302911"
n5997,"Thorpe Wh, 1963, Learning Instinct An"
n5998,"Chepkosade Bd, 1989, Soc Networks, V11, P293, Doi 10.1016/0378-8733(89)90007-5"
n5999,"Kutsukake N, 2004, Primates, V45, P157, Doi 10.1007/s10329-004-0082-z"
n6000,"Jacobs A, 2011, Am J Primatol, V73, P741, Doi 10.1002/ajp.20932"
n6001,"Lahiri M, 2008, P Ieee Int C Dat Min, P373, Doi Doi 10.1109/icdm.2008.104"
n6002,"Dow Mm, 1989, Soc Networks, V11, P237, Doi 10.1016/0378-8733(89)90004-x"
n6003,"King Andrew J., 2009, Communicative & Integrative Biology, V2, P147"
n6004,"Gero S, 2008, Behav Ecol Sociobiol, V63, P143, Doi 10.1007/s00265-008-0645-x"
n6005,"Sterck Ehm, 1997, Behav Ecol Sociobiol, V41, P291, Doi 10.1007/s002650050390"
n6006,"Dejordy R, 2007, Field Method, V19, P239, Doi 10.1177/1525822x07302104"
n6007,"Sueur C, 2009, Anim Behav, V78, P1087, Doi 10.1016/j.anbehav.2009.07.029"
n6008,"Schapiro Steven J., 2003, Journal Of Applied Animal Welfare Science, V6, P175, Doi 10.1207/s15327604jaws0603_03"
n6009,"Thierry B., 2004, Macaque Soc Model St"
n6010,"Aviles L, 1999, Evol Ecol Res, V1, P459"
n6011,"Camazine Scott, 2003, Self Org Biol System"
n6012,"Ramos-fernandez G, 2006, Behav Ecol Sociobiol, V60, P536, Doi 10.1007/s00265-006-0197-x"
n6013,"Lusseau D, 2009, Behav Ecol Sociobiol, V63, P1067, Doi 10.1007/s00265-009-0740-7"
n6014,"Gray J. A., 1987, Psychol Fear Stress"
n6015,"Koyama Nf, 2003, Int J Primatol, V24, P797, Doi 10.1023/a:1024676705433"
n6016,"Conradt L, 2005, Trends Ecol Evol, V20, P449, Doi 10.1016/j.tree.2005.05.008"
n6017,"Schneirla Tc, 1943, J Comp Psychol, V35, P149, Doi 10.1037/h0056590"
n6018,"Naug D, 2009, Behav Ecol Sociobiol, V63, P1023, Doi 10.1007/s00265-009-0721-x"
n6019,"Silk Jb, 2004, Anim Behav, V67, P573, Doi 10.1016/j.anbehav.2003.07.001"
n6020,"King Aj, 2011, Am J Primatol, V73, P768, Doi 10.1002/ajp.20918"
n6021,"Schino G, 2001, Anim Behav, V62, P265, Doi 10.1006/anbe.2001.1750"
n6022,"Dufour V, 2009, Biol Letters, V5, P172, Doi 10.1098/rsbl.2008.0644"
n6023,"Anderson Jr, 2007, Curr Biol, V17, Pr242, Doi 10.1016/j.cub.2007.02.005"
n6024,"Huffman Ma, 2009, Cam S Bio Evol Anthr, V57, P1"
n6025,"Ward Ajw, 2008, P Natl Acad Sci Usa, V105, P6948, Doi 10.1073/pnas.0710344105"
n6026,"Tantipathananandh C., 2009, 15 Acm Sigkdd Int C, P827"
n6027,"Pele M, 2010, Anim Cogn, V13, P745, Doi 10.1007/s10071-010-0325-x"
n6028,"Silk Jb, 2006, Behav Ecol Sociobiol, V61, P197, Doi 10.1007/s00265-006-0250-9"
n6029,"Voelkl B, 2008, J Theor Biol, V252, P77, Doi 10.1016/j.jtbi.2008.02.002"
n6030,"Kummer H, 1971, Aldine T"
n6031,"Chepkosade Bd, 1979, Behav Ecol Sociobiol, V5, P67, Doi 10.1007/bf00302696"
n6032,"Corning Wc, 1972, Am Zool, V12, P455"
n6033,"Roney Jr, 2003, Primate Psychol, P619"
n6034,"Kummer H., 1968, Social Org Hamadryas"
n6035,"Ohtsuki H, 2006, Nature, V441, P502, Doi 10.1038/nature04605"
n6036,"Pearl Mc, 1983, Networks Social Rela"
n6037,"Soczka L, 1974, Behaviour, V50, P254, Doi 10.1163/156853974x00480"
n6038,"Barnard J L, 1972, Smithsonian Contributions To Zoology, P1"
n6039,"Hare B, 2001, Anim Behav, V61, P139, Doi 10.1006/anbe.2000.1518"
n6040,"Reynolds V, 1970, Man, V5, P449, Doi 10.2307/2798952"
n6041,"Seyfarth Rm, 1977, J Theor Biol, V65, P671, Doi 10.1016/0022-5193(77)90015-7"
n6042,"Henzi Sp, 1997, Anim Behav, V54, P1235, Doi 10.1006/anbe.1997.0520"
n6043,"Pearl Mc, 1983, Adv Stud Behav, V13, P107"
n6044,"Smith Eo, 1973, Primates, V14, P413, Doi 10.1007/bf01731362"
n6045,"Bernstein Is, 1964, J Comp Physiol Psych, V57, P404, Doi 10.1037/h0041409"
n6046,"Lusseau D, 2011, Formalising Multidim"
n6047,"Dewaal Fbm, 1986, Folia Primatol, V46, P215, Doi 10.1159/000156255"
n6048,"Cheney Dl, 1978, Anim Behav, V26, P1038, Doi 10.1016/0003-3472(78)90093-3"
n6049,"Cheney Dorothy L., 1990, Monkeys See World In"
n6050,"Lehmann J, 2009, P Roy Soc B-biol Sci, V276, P4417, Doi 10.1098/rspb.2009.1409"
n6051,"Thierry B, 2008, Evol Anthropol, V17, P93, Doi 10.1002/evan.20168"
n6052,"Sade Ds, 1972, Folia Primatol, V18, P196, Doi 10.1159/000155480"
n6053,"Whitehead H, 2007, Socprog 2 3 Matlab 7"
n6054,"Fedigan Lm, 1972, Behaviour, V41, P82, Doi 10.1163/156853972x00211"
n6055,"Hinde R.a., 1974, Biol Bases Human Soc"
n6056,"Yeager Cp, 1990, Am J Primatol, V20, P95, Doi 10.1002/ajp.1350200204"
n6057,"Silk Jb, 1992, Curr Anthropol, V33, P318, Doi 10.1086/204073"
n6058,"Hill Al, 2010, P Roy Soc B-biol Sci, V277, P3827, Doi 10.1098/rspb.2010.1217"
n6059,"Brent Ljn, 2011, Physiol Behav, V102, P76, Doi 10.1016/j.physbeh.2010.09.022"
n6060,"Fairbanks La, 1980, Anim Behav, V28, P853, Doi 10.1016/s0003-3472(80)80145-x"
n6061,"Cheney Dl, 1999, Anim Behav, V58, P67, Doi 10.1006/anbe.1999.1131"
n6062,"Sade Ds, 1988, Am J Phys Anthropol, V77, P409, Doi 10.1002/ajpa.1330770403"
n6063,"Mitani M, 1986, Primates, V27, P397, Doi 10.1007/bf02381886"
n6064,"Sapolsky Rm, 1982, Horm Behav, V16, P279, Doi 10.1016/0018-506x(82)90027-7"
n6065,"Koenig A, 1991, Primates, V32, P183, Doi 10.1007/bf02381175"
n6066,"Bernstein Is, 1966, Behaviour, V26, P91, Doi 10.1163/156853966x00038"
n6067,"Forsyth E, 1946, Sociometry, V9, P340, Doi 10.2307/2785498"
n6068,"Barabasi A. L., 2002, Linked Everything Is"
n6069,"Fedigan L. M., 1992, Primate Paradigms Se"
n6070,"Corradino C, 1990, Primates, V31, P351, Doi 10.1007/bf02381106"
n6071,"Voelkl B, 2010, Behav Ecol Sociobiol, V64, P1449, Doi 10.1007/s00265-010-0960-x"
n6072,"Byrne Rw, 1989, Am J Primatol, V18, P191, Doi 10.1002/ajp.1350180303"
n6073,"Nakagawa N, 1992, Int J Primatol, V13, P73, Doi 10.1007/bf02547728"
n6074,"Gust Da, 1993, Horm Behav, V27, P318, Doi 10.1006/hbeh.1993.1024"
n6075,"Opsahl T, 2009, Structure Evolution"
n6076,"Mead G. H., 1934, Mind Self Soc"
n6077,"Santos Fc, 2006, P Roy Soc B-biol Sci, V273, P51, Doi 10.1098/rspb.2005.3272"
n6078,"Biggs N., 1986, Graph Theory 1736 19"
n6079,"Hanby Jp, 1980, Am J Phys Anthropol, V52, P565, Doi 10.1002/ajpa.1330520413"
n6080,"Maryanski Ar, 1987, Soc Networks, V9, P191, Doi 10.1016/0378-8733(87)90020-7"
n6081,"Gilbert En, 1959, Ann Math Stat, V30, P1141, Doi 10.1214/aoms/1177706098"
n6082,"Sade Ds, 1965, Am J Phys Anthropol, V23, P1, Doi 10.1002/ajpa.1330230115"
n6083,"Stammbach E., 1987, P112"
n6084,"Newman Mej, 2002, P Natl Acad Sci Usa, V99, P2566, Doi 10.1073/pnas.012582999"
n6085,"Borgatti Stephen, 2002, Netdraw Network Visu"
n6086,"Schulman Rs, 1980, Intragroup Spacing M"
n6087,"Flombaum Ji, 2005, Curr Biol, V15, P447, Doi 10.1016/j.cub.2004.12.076"
n6088,"Cheney Dl, 1978, Anim Behav, V26, P389, Doi 10.1016/0003-3472(78)90057-x"
n6089,"Lehmann J., 2010, Social Brain Distrib"
n6090,"Chapman Ca, 1990, Behav Ecol Sociobiol, V26, P409"
n6091,"Pavelka Msm, 1990, Primates, V31, P363, Doi 10.1007/bf02381107"
n6092,"Burt Rs, 1987, Soc Networks, V9, P311, Doi 10.1016/0378-8733(87)90002-5"
n6093,"Keverne Eb, 1992, Adv Stud Behav, V21, P1"
n6094,"Hemelrijk Ck, 1994, Anim Behav, V48, P479, Doi 10.1006/anbe.1994.1264"
n6095,"Seyfarth Rm, 1976, Anim Behav, V24, P917, Doi 10.1016/s0003-3472(76)80022-x"
n6096,"Seyfarth Rm, 1980, Anim Behav, V28, P798, Doi 10.1016/s0003-3472(80)80140-0"
n6097,"Berman Cm, 1982, Anim Behav, V30, P149, Doi 10.1016/s0003-3472(82)80250-9"
n6098,"Sarker S, 2011, Decision Sci, V42, P339, Doi 10.1111/j.1540-5915.2011.00314.x"
n6099,"Stamps J., 1999, Strategy Leadership, V27, P14, Doi 10.1108/eb054625"
n6100,"Zolin R, 2004, Inform Org, V4, P1"
n6101,"Brown Sa, 2005, Mis Quart, V29, P399"
n6102,"Griffith Tl, 2003, Mis Quart, V27, P265"
n6103,"Janis Il, 1982, Hdb Stress Theoretic, P69"
n6104,"Hine C, 2000, Virtual Ethnography"
n6105,"Piccoli G., 2004, Information Technology & People, V17, P359, Doi 10.1108/09593840410570258"
n6106,"Trice H. M., 1993, Cultures Work Org"
n6107,"Garton L., 1997, J Computer Mediated, V3"
n6108,"Stogdill Rm, 1950, Psychol Bull, V47, P1, Doi 10.1037/h0053857"
n6109,"Chin Ww, 1995, Data Base Adv Inf Sy, V26, P42"
n6110,"Cummings Jn, 2003, Soc Networks, V25, P197, Doi 10.1016/s0378-8733(02)00049-7"
n6111,"Rice R. E., 1994, Adv Social Network A, P167"
n6112,"Davenport T.h., 1998, Working Knowledge"
n6113,"Randel Ae, 2003, Acad Manage J, V46, P763, Doi 10.2307/30040667"
n6114,"Sole D, 2000, P 21 Int C Inf Syst"
n6115,"Coleman Js, 2003, Networks Knowledge E, P57"
n6116,"Curtis B, 1988, Commun Acm, V31, P1268, Doi 10.1145/50087.50089"
n6117,"Maier N.r.f., 1952, Principles Human Rel"
n6118,"Maznevski Ml, 2000, Organ Sci, V11, P473, Doi 10.1287/orsc.11.5.473.15200"
n6119,"Gordon Me, 1986, Acad Manage Rev, V11, P191, Doi 10.2307/258340"
n6120,"Pennings Jm, 1998, Acad Manage J, V41, P425, Doi 10.2307/257082"
n6121,"Saunders C. S., 2000, Framing Domain It Ma, P29"
n6122,"Gudykunst Wb, 1987, Commun Res, V14, P7, Doi 10.1177/009365087014001002"
n6123,"Cramton Cd, 2001, Organ Sci, V12, P346, Doi 10.1287/orsc.12.3.346.10098"
n6124,"Robinson Vmj, 2001, Leadership Quality S"
n6125,"Zakaria N., 2004, Creativity Innovatio, V13, P15, Doi Doi 10.1111/j.1467-8691.2004.00290.x"
n6126,"Burt Rs, 2003, Networks Knowledge E, P13"
n6127,"Sarker S, 2005, Ieee T Prof Commun, V48, P201, Doi 10.1109/tpc.2005.849650"
n6128,"Gefen D., 2005, Communications Ass I, V16, P91"
n6129,"Hulland J, 1999, Strategic Manage J, V20, P195, Doi 10.1002/(sici)1097-0266(199902)20:2<195::aid-smj13>3.3.co;2-z"
n6130,"Hofstede G., 2001, Cultures Consequence"
n6131,"Satzinger Jw, 2000, Systems Anal Design"
n6132,"Paul S, 2004, J Manage Inform Syst, V21, P185"
n6133,"Vogel Dr, 2001, Ieee T Prof Commun, V44, P114, Doi 10.1109/47.925514"
n6134,"Szulanski G, 2004, Organ Sci, V15, P600, Doi 10.1287/orsc.1040.0096"
n6135,"Kirsch L. J., 2000, Framing Domains It M, P285"
n6136,"Lohmoller Jb, 1989, Latent Path Variable"
n6137,"Schwalbe K., 2002, Inform Technology Pr"
n6138,"Venzin M, 2000, Knowing Firms Unders"
n6139,"Levin Dz, 2004, Creating Value Knowl"
n6140,"Tyran Kl, 2003, Virtual Teams Work C"
n6141,"Smith-doerr L, 2004, J Eng Technol Manage, V21, P51, Doi 10.1016/j.jengtecman.2003.12.004"
n6142,"Manz Cc, 1987, Admin Sci Quart, V32, P106, Doi 10.2307/2392745"
n6143,"Carte Ta, 2006, Group Decis Negot, V15, P323, Doi 10.1007/s10726-006-9045-7"
n6144,"Scacchi W., 2005, Software Process Mod, P1"
n6145,"Fornell C, 1981, J Marketing Res, V18, P382, Doi 10.2307/3150980"
n6146,"Wasko Mm, 2005, Mis Quart, V29, P35"
n6147,"Swap W, 2004, Creating Value Knowl, P181"
n6148,"Chin Ww, 2003, Inform Syst Res, V14, P189, Doi 10.1287/isre.14.2.189.16018"
n6149,"Galaskiewicz J., 1994, Adv Social Network A"
n6150,"Eagly Ah, 1991, J Pers Soc Psychol, V60, P685, Doi 10.1037//0022-3514.60.5.685"
n6151,"Jarvenpaa Sl, 2004, Inform Syst Res, V15, P250, Doi 10.1287/isre.1040.0028"
n6152,"Elkins T, 2003, Leadership Quart, V14, P587, Doi 10.1016/s1048-9843(03)00053-5"
n6153,"Blank Mm, 1988, J Syst Manage, V39, P8"
n6154,"Hinds Pj, 2001, J Appl Psychol, V86, P1232, Doi 10.1037//0021-9010.86.6.1232"
n6155,"Yoo Y., 2001, Int J Org Anal, V9, P187, Doi Doi 10.1108/eb028933"
n6156,"Gallivan Mj, 2005, Ieee T Prof Commun, V48, P87, Doi 10.1109/tpc.2005.843301"
n6157,"Krackhardt D, 2003, Networks Knowledge E, P82"
n6158,"Crowston K., 2005, P 1 Int C Op Sourc S, P9"
n6159,"Schmidt Jb, 2001, Decision Sci, V32, P575, Doi 10.1111/j.1540-5915.2001.tb00973.x"
n6160,"Carmel E., 2002, Mis Quarterly Executive, V1, P65"
n6161,"Breu K, 2004, J Inform Technol, V19, P191, Doi 10.1057/palgrave.jit.2000018"
n6162,"Dennis A. R., 1999, P 32 Haw Int C Syst, P1017"
n6163,"Harada T, 2003, Res Policy, V32, P1737, Doi 10.1016/s0048-7333(03)00060-x"
n6164,"Bavelas A., 1951, Personnel, V27, P366"
n6165,"Lu M., 2006, J Glob Inf Tech Man, V9, P4, Doi Doi 10.1080/1097198x.2006.10856412"
n6166,"Wellman B., 2003, J Computer Mediated, V8"
n6167,"Wild Jj, 2004, Int Business"
n6168,"Brass D J., 2003, Networks Knowledge E, P283"
n6169,"Kankanhalli A, 2006, Ency Knowledge Manag"
n6170,"Miner Fc, 1979, Acad Manage J, V22, P81, Doi 10.2307/255480"
n6171,"Chudoba Km, 2005, Inform Syst J, V15, P279, Doi 10.1111/j.1365-2575.2005.00200.x"
n6172,"Joshi Kd, 2007, Decis Support Syst, V43, P322, Doi 10.1016/j.dss.2006.10.003"
n6173,"Sarker S., 2003, J Ais, V4, P1"
n6174,"Krogh G., 2000, Knowing Firms Unders, P173"
n6175,"Kang W, 2011, Int C Manage Sci Eng, P1302"
n6176,"Gong Hui-juan, 2009, Sci Ec Soc, V4, P114"
n6177,"Luo Jia-de, 2005, Social Network Anal, P3"
n6178,"Wasserman S, 2005, Models Methods Socia, P49"
n6179,"Ress J, 2001, Eur J Oper Res, V135, P220"
n6180,"Zhao Lin-du, 2010, Intercity Emergency, P22"
n6181,"Beck Ulrich, 1992, Risk New Modernity, P3"
n6182,"[孙华程 Sun Hua-cheng], 2009, [情报科学, Information Science], V27, P497"
n6183,"Bonanich P, 2004, Soc Networks, P189"
n6184,"Wei Shun-ping, 2010, Modern Ed Technology, V3, P29"
n6185,"Zhu Xi, 2007, Computer Sci, V12, P1"
n6186,"Wasserman S, 1996, Logic Models Logisti, P406"
n6187,"Robin G., 2001, Psychometrika, P161"
n6188,"Ma Li, 2010, J Beijing U Posts Te, V12, P44"
n6189,"Nie Yan, 2005, Xinhua Daily Telegra"
n6190,"Sun Hua-cheng, 2009, J Intelligence, V4, P23"
n6191,"Liu Jun, 2009, Lect Whole Network A, P8"
n6192,"Mizruchi Ms, 1998, Soc Networks, V20, P353, Doi 10.1016/s0378-8733(98)00009-4"
n6193,"Lin Ju-ren, 2008, J Shandong U Philos, V5, P147"
n6194,"David Willer, 1999, Network Exchange The, P198"
n6195,"Chen Zhizong, 2006, Management Sci China, P10"
n6196,"[王伟 Wang Wei], 2007, [情报科学, Information Science], V25, P979"
n6197,"Marra M, 2011, In C Ind Eng Eng Man, P1607"
n6198,"Brown Js, 2001, Organ Sci, V12, P198, Doi 10.1287/orsc.12.2.198.10116"
n6199,"Deming W. E., 1986, Out Crisis"
